epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,1201.67,0.57182,0.3406,0.85093,0.9771,0.95732,0.9808,0.9191,0.3281,0.23016,0.80976,0.00888625,0.00888625,0.00888625
47,1227,0.57205,0.34254,0.84977,0.99307,0.96341,0.9866,0.94277,0.32159,0.229,0.82056,0.0088615,0.0088615,0.0088615
48,1252.48,0.56499,0.33719,0.84687,0.97835,0.96341,0.97456,0.909,0.34003,0.24018,0.82236,0.00883675,0.00883675,0.00883675
49,1277.78,0.58283,0.34055,0.84546,0.99952,0.96895,0.99338,0.93864,0.32922,0.22722,0.81779,0.008812,0.008812,0.008812
50,1303.14,0.56711,0.33617,0.8432,0.99765,0.9878,0.99443,0.94952,0.30579,0.22097,0.81079,0.00878725,0.00878725,0.00878725
51,1328.71,0.5696,0.33341,0.84635,0.99886,0.96341,0.9897,0.94245,0.31621,0.22166,0.81317,0.0087625,0.0087625,0.0087625
52,1354.08,0.56664,0.33524,0.84533,0.99931,0.97392,0.9939,0.95024,0.29437,0.21517,0.80057,0.00873775,0.00873775,0.00873775
53,1379.45,0.56462,0.33018,0.84419,0.96429,0.98716,0.98627,0.94065,0.29984,0.21087,0.80139,0.008713,0.008713,0.008713
54,1404.92,0.55691,0.33217,0.84329,0.97486,1,0.99404,0.94479,0.31531,0.21307,0.80514,0.00868825,0.00868825,0.00868825
55,1430.17,0.55483,0.32729,0.84333,0.99879,0.97363,0.99278,0.94417,0.31714,0.21814,0.80923,0.0086635,0.0086635,0.0086635
56,1455.56,0.55461,0.32867,0.84303,0.99938,0.96951,0.99338,0.94755,0.30503,0.2111,0.80533,0.00863875,0.00863875,0.00863875
57,1480.92,0.55272,0.32855,0.84169,0.99972,0.9683,0.99343,0.94764,0.29697,0.20528,0.8089,0.008614,0.008614,0.008614
58,1506.3,0.55297,0.32678,0.84162,0.99279,0.99836,0.99494,0.95003,0.29856,0.20546,0.81124,0.00858925,0.00858925,0.00858925
59,1531.61,0.54566,0.32393,0.8429,0.99901,0.98114,0.99238,0.95916,0.29259,0.20468,0.81052,0.0085645,0.0085645,0.0085645
60,1556.97,0.55587,0.32596,0.84456,0.99255,0.96341,0.99054,0.94054,0.29845,0.209,0.80471,0.00853975,0.00853975,0.00853975
61,1582.28,0.54212,0.3226,0.84127,0.99325,0.98633,0.99454,0.9525,0.29918,0.20917,0.80268,0.008515,0.008515,0.008515
62,1607.53,0.54772,0.3218,0.8411,0.98682,0.96938,0.99022,0.94268,0.29529,0.1984,0.8021,0.00849025,0.00849025,0.00849025
63,1632.76,0.55279,0.3242,0.84255,0.99768,0.97561,0.99429,0.94966,0.29909,0.2046,0.80424,0.0084655,0.0084655,0.0084655
64,1658.17,0.53759,0.32094,0.83909,0.9934,0.96852,0.99051,0.94465,0.30066,0.21611,0.8134,0.00844075,0.00844075,0.00844075
65,1683.47,0.53348,0.31568,0.83908,0.99952,0.98616,0.9947,0.95444,0.29656,0.20095,0.81305,0.008416,0.008416,0.008416
66,1708.75,0.53841,0.31446,0.84141,0.9867,0.9939,0.99452,0.96035,0.27986,0.19188,0.80588,0.00839125,0.00839125,0.00839125
67,1734.1,0.53538,0.31572,0.83745,0.98631,0.9939,0.99415,0.95118,0.29993,0.20035,0.80248,0.0083665,0.0083665,0.0083665
68,1759.43,0.5351,0.31714,0.838,0.99132,0.9878,0.99402,0.94777,0.29072,0.19291,0.81243,0.00834175,0.00834175,0.00834175
69,1784.77,0.5367,0.31533,0.83773,0.99079,0.99432,0.99488,0.95453,0.28073,0.1955,0.80706,0.008317,0.008317,0.008317
70,1810.06,0.53567,0.31069,0.83718,0.99882,0.99842,0.995,0.95835,0.28007,0.18794,0.80355,0.00829225,0.00829225,0.00829225
71,1835.44,0.52721,0.31199,0.83548,0.99263,0.98171,0.99304,0.95922,0.27557,0.19751,0.80969,0.0082675,0.0082675,0.0082675
72,1860.86,0.54237,0.3164,0.83984,0.98426,0.98171,0.99301,0.96475,0.27664,0.20006,0.80226,0.00824275,0.00824275,0.00824275
73,1886.21,0.52511,0.30907,0.83419,0.99902,0.98078,0.99441,0.96733,0.27061,0.18798,0.80315,0.008218,0.008218,0.008218
74,1911.51,0.52262,0.30828,0.83698,0.99891,0.98171,0.99441,0.96223,0.27896,0.19259,0.79459,0.00819325,0.00819325,0.00819325
75,1936.82,0.53296,0.31126,0.84031,0.99846,0.96341,0.98542,0.93376,0.32949,0.20668,0.82497,0.0081685,0.0081685,0.0081685
76,1962.22,0.54018,0.31311,0.8376,0.99883,0.98112,0.99459,0.9611,0.27435,0.18514,0.8046,0.00814375,0.00814375,0.00814375
77,1987.63,0.52525,0.30426,0.83401,0.99272,0.9939,0.99488,0.96673,0.26707,0.18596,0.80283,0.008119,0.008119,0.008119
78,2013,0.51961,0.30613,0.83386,0.99206,0.98171,0.99398,0.9579,0.28889,0.19677,0.80595,0.00809425,0.00809425,0.00809425
79,2038.37,0.51706,0.30169,0.8355,0.98664,0.9917,0.99441,0.9506,0.28417,0.19079,0.80078,0.0080695,0.0080695,0.0080695
80,2063.8,0.52493,0.30411,0.83746,0.96924,1,0.98968,0.9411,0.28939,0.18829,0.81171,0.00804475,0.00804475,0.00804475
81,2089.23,0.53616,0.31117,0.84104,0.99277,0.99273,0.99449,0.9621,0.27649,0.17987,0.8038,0.00802,0.00802,0.00802
82,2114.49,0.52324,0.30305,0.83317,0.9679,0.9939,0.99317,0.95946,0.28906,0.18521,0.80872,0.00799525,0.00799525,0.00799525
83,2139.92,0.51766,0.30206,0.83173,0.98042,0.9939,0.99376,0.96621,0.26799,0.18506,0.80466,0.0079705,0.0079705,0.0079705
84,2165.18,0.52426,0.30145,0.83604,0.99899,0.97561,0.99396,0.9667,0.2591,0.17464,0.79825,0.00794575,0.00794575,0.00794575
85,2190.67,0.51435,0.29927,0.83443,0.99294,0.9878,0.99442,0.95647,0.27533,0.1912,0.80036,0.007921,0.007921,0.007921
86,2216.03,0.51195,0.30074,0.83477,0.98659,0.99347,0.99446,0.95768,0.27701,0.17684,0.80288,0.00789625,0.00789625,0.00789625
87,2241.32,0.51366,0.29798,0.83311,0.99888,0.99214,0.99436,0.96029,0.27945,0.18307,0.80868,0.0078715,0.0078715,0.0078715
88,2266.58,0.50189,0.29719,0.83188,0.9757,0.99871,0.9931,0.96866,0.26343,0.18138,0.7934,0.00784675,0.00784675,0.00784675
89,2291.92,0.50964,0.29848,0.83058,0.99249,1,0.99464,0.95607,0.27807,0.18128,0.79304,0.007822,0.007822,0.007822
90,2317.36,0.51538,0.30448,0.83286,0.99896,0.99374,0.99471,0.96842,0.26335,0.17843,0.79748,0.00779725,0.00779725,0.00779725
91,2342.75,0.50512,0.29575,0.83426,0.99295,0.9933,0.99465,0.96755,0.27136,0.18756,0.80287,0.0077725,0.0077725,0.0077725
92,2368.05,0.5088,0.29459,0.83429,0.98562,0.9939,0.99425,0.96644,0.25778,0.17717,0.80098,0.00774775,0.00774775,0.00774775
93,2393.52,0.51211,0.29737,0.83536,0.98675,0.98729,0.99274,0.96037,0.26517,0.17326,0.80638,0.007723,0.007723,0.007723
94,2418.85,0.51014,0.29869,0.83423,0.98645,0.9939,0.99412,0.96606,0.26485,0.17825,0.79535,0.00769825,0.00769825,0.00769825
95,2444.27,0.50891,0.29497,0.83213,0.99273,0.9939,0.9947,0.96823,0.26274,0.17252,0.79819,0.0076735,0.0076735,0.0076735
96,2469.7,0.51435,0.29668,0.83531,0.99956,0.99237,0.99494,0.96199,0.26754,0.18296,0.805,0.00764875,0.00764875,0.00764875
97,2495.06,0.50298,0.2935,0.83116,0.99937,0.98726,0.99454,0.97063,0.26309,0.17661,0.80604,0.007624,0.007624,0.007624
98,2520.41,0.50114,0.29076,0.83132,0.99634,1,0.995,0.97068,0.26337,0.17542,0.80329,0.00759925,0.00759925,0.00759925
99,2545.69,0.5067,0.2936,0.83156,0.99912,0.99781,0.995,0.96969,0.26427,0.17912,0.80298,0.0075745,0.0075745,0.0075745
100,2571.08,0.50375,0.29106,0.83321,0.99857,0.9939,0.99494,0.96425,0.26599,0.17274,0.80378,0.00754975,0.00754975,0.00754975
101,2596.43,0.50091,0.29133,0.83043,0.99872,0.99336,0.99216,0.96922,0.25373,0.16963,0.78898,0.007525,0.007525,0.007525
102,2621.75,0.49077,0.28937,0.82893,0.99811,0.9939,0.99466,0.96762,0.25904,0.17349,0.79417,0.00750025,0.00750025,0.00750025
103,2647.13,0.49212,0.28657,0.82805,0.98676,0.9939,0.99446,0.96914,0.25132,0.17363,0.78657,0.0074755,0.0074755,0.0074755
104,2672.46,0.49348,0.2886,0.8296,0.99904,0.99313,0.99494,0.96582,0.26084,0.16497,0.80223,0.00745075,0.00745075,0.00745075
105,2697.72,0.48743,0.28711,0.82903,0.99307,0.99892,0.99488,0.97154,0.2508,0.1735,0.79574,0.007426,0.007426,0.007426
106,2723.13,0.50398,0.28838,0.82791,0.99809,1,0.995,0.97072,0.2538,0.16511,0.79077,0.00740125,0.00740125,0.00740125
107,2748.58,0.49252,0.28687,0.82771,0.99313,1,0.99488,0.96274,0.25972,0.17,0.79911,0.0073765,0.0073765,0.0073765
108,2774.09,0.49823,0.29103,0.8284,0.99886,0.9937,0.99494,0.96856,0.25542,0.1628,0.78667,0.00735175,0.00735175,0.00735175
109,2799.52,0.49881,0.28625,0.82838,0.99277,0.99334,0.99476,0.96809,0.2544,0.16213,0.78989,0.007327,0.007327,0.007327
110,2824.93,0.49434,0.28267,0.82906,0.99152,1,0.99488,0.96928,0.2427,0.16306,0.78316,0.00730225,0.00730225,0.00730225
111,2850.27,0.4887,0.28688,0.82514,0.99827,1,0.995,0.96773,0.25039,0.16394,0.79072,0.0072775,0.0072775,0.0072775
112,2875.61,0.49163,0.28386,0.82928,0.99762,1,0.995,0.97589,0.24143,0.15841,0.79056,0.00725275,0.00725275,0.00725275
113,2900.97,0.49606,0.28575,0.82953,0.99274,1,0.99488,0.97328,0.24725,0.16612,0.78659,0.007228,0.007228,0.007228
114,2926.37,0.49338,0.28879,0.832,0.99278,1,0.99476,0.96706,0.25636,0.17191,0.79046,0.00720325,0.00720325,0.00720325
115,2951.75,0.48978,0.28523,0.82505,0.99912,0.99935,0.995,0.97358,0.24823,0.16733,0.79137,0.0071785,0.0071785,0.0071785
116,2977.07,0.49072,0.28193,0.8296,0.99248,0.9939,0.99476,0.97489,0.24192,0.15886,0.79231,0.00715375,0.00715375,0.00715375
117,3002.33,0.48077,0.27874,0.82638,0.9925,1,0.99247,0.97154,0.24298,0.16025,0.78767,0.007129,0.007129,0.007129
118,3027.69,0.48845,0.28128,0.82986,0.99846,0.9939,0.99477,0.97283,0.25059,0.15949,0.78466,0.00710425,0.00710425,0.00710425
119,3053.2,0.48302,0.28067,0.82551,0.99244,0.9939,0.99476,0.97218,0.25284,0.15486,0.78861,0.0070795,0.0070795,0.0070795
120,3078.54,0.48599,0.2796,0.82703,0.99901,1,0.995,0.97081,0.245,0.15375,0.78492,0.00705475,0.00705475,0.00705475
121,3103.93,0.48817,0.2826,0.83013,0.99876,1,0.995,0.97593,0.2428,0.15361,0.78487,0.00703,0.00703,0.00703
122,3129.32,0.48312,0.2778,0.82804,0.99915,1,0.995,0.97235,0.24803,0.15383,0.78573,0.00700525,0.00700525,0.00700525
123,3154.75,0.48293,0.27843,0.82592,0.99307,1,0.99476,0.9747,0.24073,0.15633,0.78354,0.0069805,0.0069805,0.0069805
124,3180.09,0.48313,0.27688,0.82764,0.99298,1,0.99458,0.97726,0.24406,0.15416,0.78469,0.00695575,0.00695575,0.00695575
125,3205.38,0.48481,0.27848,0.82806,0.98979,1,0.99482,0.97675,0.2411,0.1572,0.7884,0.006931,0.006931,0.006931
126,3230.73,0.49136,0.28111,0.82839,0.99886,0.99962,0.995,0.97425,0.24291,0.15376,0.79279,0.00690625,0.00690625,0.00690625
127,3256.16,0.48194,0.27704,0.82498,0.99891,0.9939,0.99494,0.97305,0.2423,0.15234,0.78294,0.0068815,0.0068815,0.0068815
128,3281.58,0.48426,0.27618,0.82966,0.9987,0.9939,0.99494,0.97463,0.22904,0.1512,0.78478,0.00685675,0.00685675,0.00685675
129,3306.93,0.47032,0.27462,0.82058,0.99917,0.9989,0.995,0.97879,0.23659,0.15465,0.78485,0.006832,0.006832,0.006832
130,3332.26,0.48303,0.27574,0.8279,0.99817,0.9939,0.99482,0.97739,0.23115,0.14788,0.78124,0.00680725,0.00680725,0.00680725
131,3357.67,0.4669,0.2712,0.82318,0.99872,0.9939,0.99488,0.97076,0.23517,0.15133,0.78508,0.0067825,0.0067825,0.0067825
132,3382.96,0.4752,0.27405,0.82593,0.99889,1,0.995,0.97391,0.23399,0.14431,0.79054,0.00675775,0.00675775,0.00675775
133,3408.33,0.47625,0.27339,0.82433,0.99758,1,0.995,0.97572,0.23231,0.14827,0.78041,0.006733,0.006733,0.006733
134,3433.61,0.47796,0.27338,0.82703,0.99913,1,0.995,0.97528,0.23457,0.14069,0.78334,0.00670825,0.00670825,0.00670825
135,3458.98,0.47822,0.27442,0.82618,0.99905,1,0.995,0.97352,0.2405,0.14437,0.78403,0.0066835,0.0066835,0.0066835
136,3484.35,0.4753,0.27329,0.82611,0.99905,0.99982,0.995,0.97463,0.23666,0.14609,0.78168,0.00665875,0.00665875,0.00665875
137,3509.69,0.47753,0.27179,0.82536,0.99936,0.99988,0.995,0.97827,0.23746,0.15016,0.79064,0.006634,0.006634,0.006634
138,3535.08,0.47276,0.27179,0.825,0.99902,1,0.995,0.97149,0.2387,0.14264,0.78196,0.00660925,0.00660925,0.00660925
139,3560.45,0.47392,0.27074,0.82662,0.99907,1,0.995,0.9767,0.22446,0.13911,0.78177,0.0065845,0.0065845,0.0065845
140,3585.74,0.46761,0.26919,0.82325,0.99913,1,0.995,0.97569,0.23476,0.14931,0.77999,0.00655975,0.00655975,0.00655975
141,3611.12,0.47525,0.27478,0.82541,0.99849,1,0.995,0.98,0.22644,0.14759,0.77804,0.006535,0.006535,0.006535
142,3636.55,0.46796,0.26984,0.82555,0.99917,1,0.995,0.97452,0.23446,0.14803,0.78133,0.00651025,0.00651025,0.00651025
143,3661.84,0.46456,0.27061,0.81695,0.99928,0.99936,0.995,0.97674,0.22678,0.14674,0.77806,0.0064855,0.0064855,0.0064855
144,3687.2,0.46665,0.27005,0.82081,0.9987,1,0.995,0.97397,0.22918,0.14688,0.78392,0.00646075,0.00646075,0.00646075
145,3712.55,0.47258,0.27303,0.82293,0.99804,1,0.995,0.97688,0.226,0.1467,0.78235,0.006436,0.006436,0.006436
146,3737.94,0.46543,0.26912,0.82212,0.99913,1,0.995,0.97779,0.22493,0.14508,0.7808,0.00641125,0.00641125,0.00641125
147,3763.39,0.46186,0.26563,0.82127,0.99901,1,0.995,0.97895,0.23323,0.14272,0.79187,0.0063865,0.0063865,0.0063865
148,3788.73,0.4655,0.2646,0.82358,0.99867,1,0.995,0.9796,0.22745,0.14644,0.78786,0.00636175,0.00636175,0.00636175
149,3814.13,0.46447,0.26561,0.82491,0.99921,1,0.995,0.98184,0.2234,0.14085,0.78495,0.006337,0.006337,0.006337
150,3839.57,0.46416,0.26755,0.82558,0.99928,1,0.995,0.98149,0.226,0.14507,0.78774,0.00631225,0.00631225,0.00631225
151,3864.95,0.46115,0.26698,0.82008,0.99908,1,0.995,0.97771,0.22987,0.14164,0.77836,0.0062875,0.0062875,0.0062875
152,3890.31,0.46744,0.26735,0.82273,0.99904,1,0.995,0.97785,0.22818,0.14239,0.77651,0.00626275,0.00626275,0.00626275
153,3915.65,0.46393,0.26741,0.81984,0.99831,1,0.995,0.97582,0.22329,0.1425,0.77779,0.006238,0.006238,0.006238
154,3941.06,0.46513,0.26732,0.82048,0.99935,0.99928,0.995,0.97649,0.22462,0.13846,0.77992,0.00621325,0.00621325,0.00621325
155,3966.35,0.46602,0.26752,0.82139,0.99883,1,0.995,0.97711,0.22863,0.13783,0.78103,0.0061885,0.0061885,0.0061885
156,3991.72,0.45196,0.26288,0.82035,0.99965,0.99381,0.99488,0.97694,0.22014,0.13928,0.78028,0.00616375,0.00616375,0.00616375
157,4017.09,0.45724,0.2635,0.8223,0.99901,1,0.995,0.98062,0.22239,0.13664,0.77824,0.006139,0.006139,0.006139
158,4042.37,0.45606,0.26231,0.82174,0.99892,1,0.995,0.97725,0.2247,0.13715,0.77903,0.00611425,0.00611425,0.00611425
159,4067.87,0.44953,0.26128,0.8216,0.99354,0.99946,0.99482,0.97408,0.22826,0.14181,0.77801,0.0060895,0.0060895,0.0060895
160,4093.1,0.45556,0.26153,0.82163,0.99803,1,0.995,0.97837,0.22581,0.13653,0.77955,0.00606475,0.00606475,0.00606475
161,4118.53,0.46757,0.26604,0.82293,0.99916,1,0.995,0.97817,0.22447,0.13734,0.77943,0.00604,0.00604,0.00604
162,4143.91,0.457,0.26284,0.82382,0.99922,1,0.995,0.98062,0.2265,0.13723,0.78423,0.00601525,0.00601525,0.00601525
163,4169.27,0.44817,0.26124,0.82233,0.99918,1,0.995,0.98291,0.22349,0.13984,0.78854,0.0059905,0.0059905,0.0059905
164,4194.57,0.45479,0.26312,0.82013,0.99927,1,0.995,0.98251,0.22172,0.13703,0.78734,0.00596575,0.00596575,0.00596575
165,4219.87,0.45699,0.26068,0.82138,0.99888,1,0.995,0.9821,0.22254,0.13966,0.78574,0.005941,0.005941,0.005941
166,4245.31,0.45621,0.26126,0.82047,0.99916,1,0.995,0.98102,0.21738,0.13461,0.78437,0.00591625,0.00591625,0.00591625
167,4270.66,0.45359,0.25802,0.81907,0.99909,1,0.995,0.98044,0.21555,0.13692,0.77883,0.0058915,0.0058915,0.0058915
168,4296.09,0.44673,0.25731,0.82105,0.99889,1,0.995,0.98376,0.21561,0.13777,0.7756,0.00586675,0.00586675,0.00586675
169,4321.53,0.45279,0.25774,0.82348,0.99951,0.99956,0.995,0.98344,0.22003,0.14048,0.77813,0.005842,0.005842,0.005842
170,4346.82,0.44636,0.25918,0.82003,0.99918,1,0.995,0.98542,0.21643,0.13448,0.77903,0.00581725,0.00581725,0.00581725
171,4372.23,0.4525,0.26182,0.8207,0.9992,1,0.995,0.98399,0.21302,0.13445,0.78162,0.0057925,0.0057925,0.0057925
172,4397.56,0.4399,0.25487,0.81486,0.99923,1,0.995,0.98503,0.20808,0.12844,0.78106,0.00576775,0.00576775,0.00576775
173,4422.92,0.44929,0.25969,0.8205,0.99929,1,0.995,0.98316,0.21084,0.13063,0.77758,0.005743,0.005743,0.005743
174,4448.23,0.443,0.25316,0.81662,0.9993,1,0.995,0.98304,0.20806,0.13262,0.77442,0.00571825,0.00571825,0.00571825
175,4473.67,0.45269,0.25714,0.81899,0.9993,1,0.995,0.98564,0.20857,0.12956,0.77487,0.0056935,0.0056935,0.0056935
176,4499.02,0.44748,0.25634,0.8174,0.9993,1,0.995,0.9861,0.20854,0.13257,0.77491,0.00566875,0.00566875,0.00566875
177,4524.46,0.44549,0.25864,0.81934,0.99919,1,0.995,0.9845,0.20891,0.13354,0.77603,0.005644,0.005644,0.005644
178,4549.8,0.44564,0.256,0.81771,0.99926,1,0.995,0.98377,0.20682,0.13218,0.77632,0.00561925,0.00561925,0.00561925
179,4575.21,0.44246,0.25515,0.81977,0.9993,1,0.995,0.98594,0.20866,0.13121,0.7749,0.0055945,0.0055945,0.0055945
180,4600.62,0.43895,0.25316,0.82097,0.99927,1,0.995,0.98527,0.21225,0.13526,0.77537,0.00556975,0.00556975,0.00556975
181,4626.07,0.43522,0.25233,0.81423,0.99417,1,0.995,0.98496,0.20941,0.13754,0.7759,0.005545,0.005545,0.005545
182,4651.39,0.44738,0.25585,0.81798,0.99352,1,0.995,0.98432,0.20941,0.13392,0.77636,0.00552025,0.00552025,0.00552025
183,4676.78,0.44075,0.25394,0.82132,0.99813,1,0.995,0.9859,0.20962,0.13274,0.77586,0.0054955,0.0054955,0.0054955
184,4702.09,0.44366,0.25217,0.82146,0.99799,1,0.995,0.98499,0.20986,0.13631,0.77403,0.00547075,0.00547075,0.00547075
185,4727.65,0.4521,0.25745,0.81832,0.99885,1,0.995,0.98633,0.20812,0.13136,0.77411,0.005446,0.005446,0.005446
186,4752.95,0.438,0.25225,0.81899,0.99899,1,0.995,0.98536,0.2098,0.13035,0.77566,0.00542125,0.00542125,0.00542125
187,4778.4,0.43885,0.25152,0.81929,0.99916,1,0.995,0.98459,0.21115,0.12607,0.77534,0.0053965,0.0053965,0.0053965
188,4803.68,0.4366,0.25088,0.81916,0.99911,1,0.995,0.98411,0.21,0.12641,0.7751,0.00537175,0.00537175,0.00537175
189,4828.99,0.44137,0.25278,0.8178,0.99857,1,0.995,0.98031,0.21196,0.12869,0.77749,0.005347,0.005347,0.005347
