epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,1238.79,0.61445,0.36945,0.82045,0.99249,0.97182,0.98854,0.93115,0.33242,0.24537,0.8021,0.00868825,0.00868825,0.00868825
55,1261.32,0.60279,0.3619,0.82014,0.99831,0.96341,0.98043,0.9176,0.33799,0.2461,0.80046,0.0086635,0.0086635,0.0086635
56,1284.79,0.60124,0.36372,0.81714,0.9987,0.96341,0.98535,0.92815,0.32331,0.23492,0.8002,0.00863875,0.00863875,0.00863875
57,1307.29,0.61417,0.36461,0.82294,0.99853,0.96341,0.98127,0.9279,0.32867,0.24032,0.80036,0.008614,0.008614,0.008614
58,1329.36,0.61366,0.36752,0.82157,0.99331,0.96936,0.98593,0.93584,0.32129,0.23423,0.79633,0.00858925,0.00858925,0.00858925
59,1351.44,0.60617,0.36456,0.82216,0.99906,0.96899,0.98505,0.92582,0.33849,0.24256,0.79993,0.0085645,0.0085645,0.0085645
60,1373.46,0.60569,0.36177,0.82251,0.99272,0.96879,0.98674,0.92946,0.33789,0.24164,0.79983,0.00853975,0.00853975,0.00853975
61,1395.37,0.59819,0.35938,0.82238,0.99953,0.96903,0.98695,0.93163,0.32254,0.23849,0.79773,0.008515,0.008515,0.008515
62,1417.29,0.59633,0.36135,0.81655,0.99892,0.96341,0.98456,0.93595,0.31202,0.23116,0.79726,0.00849025,0.00849025,0.00849025
63,1439.7,0.59717,0.35579,0.81815,0.99916,0.96341,0.98595,0.92714,0.33108,0.23462,0.79922,0.0084655,0.0084655,0.0084655
64,1461.59,0.59572,0.35947,0.81721,0.99936,0.96941,0.98278,0.93204,0.3219,0.22936,0.79572,0.00844075,0.00844075,0.00844075
65,1483.58,0.59432,0.35759,0.82038,0.99812,0.96341,0.98451,0.93475,0.31308,0.23344,0.79995,0.008416,0.008416,0.008416
66,1505.37,0.59213,0.35601,0.82099,0.99884,0.96945,0.98601,0.93785,0.31911,0.22857,0.79714,0.00839125,0.00839125,0.00839125
67,1527.39,0.59488,0.35564,0.81853,0.99879,0.96341,0.98656,0.93692,0.31072,0.2269,0.79871,0.0083665,0.0083665,0.0083665
68,1549.24,0.59624,0.35203,0.82207,0.99185,0.96951,0.98421,0.93986,0.311,0.22533,0.79953,0.00834175,0.00834175,0.00834175
69,1571.25,0.58716,0.35092,0.82155,0.99671,0.96341,0.98401,0.93093,0.31759,0.21984,0.79584,0.008317,0.008317,0.008317
70,1593.03,0.59354,0.35672,0.82026,0.99905,0.96341,0.98539,0.94133,0.31091,0.22313,0.79718,0.00829225,0.00829225,0.00829225
71,1614.89,0.58182,0.34893,0.81855,0.99878,0.96341,0.98444,0.93813,0.31099,0.22968,0.79645,0.0082675,0.0082675,0.0082675
72,1636.85,0.58985,0.35224,0.8242,0.99959,0.96908,0.98508,0.94157,0.29861,0.22619,0.79641,0.00824275,0.00824275,0.00824275
73,1658.74,0.58974,0.35397,0.81906,0.99915,0.96886,0.98813,0.9326,0.32243,0.22178,0.7958,0.008218,0.008218,0.008218
74,1680.52,0.59492,0.35472,0.81955,0.99892,0.96341,0.98551,0.93192,0.31961,0.22205,0.79668,0.00819325,0.00819325,0.00819325
75,1702.28,0.58403,0.35211,0.81506,0.99892,0.96341,0.99139,0.93782,0.31189,0.21855,0.79804,0.0081685,0.0081685,0.0081685
76,1724.31,0.57653,0.34726,0.81547,0.99901,0.96341,0.9858,0.93205,0.32414,0.21653,0.79641,0.00814375,0.00814375,0.00814375
77,1746.96,0.58157,0.34726,0.81713,0.99252,0.9737,0.98828,0.93098,0.32368,0.22997,0.79668,0.008119,0.008119,0.008119
78,1768.88,0.57141,0.34329,0.81376,0.99881,0.96341,0.98731,0.93712,0.3108,0.22635,0.79768,0.00809425,0.00809425,0.00809425
79,1790.94,0.56835,0.3406,0.81725,0.99252,0.97428,0.98816,0.94223,0.30059,0.22143,0.7964,0.0080695,0.0080695,0.0080695
80,1813.83,0.57619,0.34511,0.81553,0.99932,0.96341,0.98955,0.94124,0.30774,0.2219,0.79569,0.00804475,0.00804475,0.00804475
81,1836.99,0.56605,0.33935,0.81717,0.99897,0.96341,0.98918,0.94134,0.30394,0.2143,0.79186,0.00802,0.00802,0.00802
82,1858.7,0.57782,0.34411,0.81591,0.99921,0.96341,0.98931,0.93943,0.29835,0.21224,0.79123,0.00799525,0.00799525,0.00799525
83,1881.47,0.56085,0.33572,0.81083,0.99888,0.96341,0.98991,0.9419,0.29371,0.21009,0.79294,0.0079705,0.0079705,0.0079705
84,1903.05,0.57214,0.33972,0.81792,0.99904,0.96341,0.97831,0.93889,0.28463,0.21193,0.79427,0.00794575,0.00794575,0.00794575
85,1925.08,0.55812,0.33301,0.81596,0.99918,0.96341,0.98116,0.93809,0.29641,0.2091,0.79243,0.007921,0.007921,0.007921
86,1949.56,0.5671,0.33545,0.81334,0.99902,0.96916,0.98597,0.94311,0.29564,0.21278,0.7954,0.00789625,0.00789625,0.00789625
87,1973.62,0.57187,0.33962,0.81582,0.99274,0.96877,0.98474,0.94268,0.28952,0.21642,0.79601,0.0078715,0.0078715,0.0078715
88,1997.75,0.5638,0.33737,0.81601,0.99588,0.97561,0.98594,0.94538,0.29178,0.2129,0.79315,0.00784675,0.00784675,0.00784675
89,2022.14,0.56714,0.33907,0.81457,0.99921,0.96897,0.98675,0.94129,0.2941,0.21371,0.79531,0.007822,0.007822,0.007822
90,2046.19,0.55584,0.33136,0.81405,0.99849,0.98171,0.9905,0.95092,0.28993,0.20892,0.79531,0.00779725,0.00779725,0.00779725
91,2070.16,0.56038,0.33234,0.81308,0.9981,0.96341,0.98853,0.94377,0.28551,0.20237,0.79325,0.0077725,0.0077725,0.0077725
92,2093.9,0.55345,0.32967,0.81072,0.99769,0.97561,0.98863,0.94607,0.29059,0.20754,0.79207,0.00774775,0.00774775,0.00774775
93,2118.19,0.56095,0.33239,0.81645,0.99944,0.96951,0.98516,0.94961,0.273,0.20282,0.78964,0.007723,0.007723,0.007723
94,2142.43,0.56153,0.33502,0.81567,0.99956,0.96873,0.98751,0.94734,0.28148,0.20089,0.78985,0.00769825,0.00769825,0.00769825
95,2166.16,0.55144,0.32822,0.81595,0.9993,0.96906,0.98632,0.94325,0.28295,0.20403,0.79092,0.0076735,0.0076735,0.0076735
96,2190.08,0.55179,0.32972,0.81157,0.9966,0.97561,0.99007,0.94958,0.28558,0.205,0.78921,0.00764875,0.00764875,0.00764875
97,2213.97,0.55505,0.33061,0.8134,0.99933,0.9691,0.99085,0.95294,0.28391,0.19842,0.78825,0.007624,0.007624,0.007624
98,2236.98,0.56475,0.33442,0.81259,0.99879,0.97561,0.9902,0.94541,0.27795,0.19897,0.79229,0.00759925,0.00759925,0.00759925
99,2258.93,0.56333,0.33129,0.81346,0.99888,0.97422,0.99033,0.95431,0.28399,0.19936,0.78946,0.0075745,0.0075745,0.0075745
100,2280.8,0.55122,0.3262,0.8096,0.99169,0.98171,0.98994,0.94986,0.28964,0.19817,0.78908,0.00754975,0.00754975,0.00754975
101,2302.77,0.54476,0.32671,0.81284,0.99251,0.97756,0.98941,0.95387,0.28416,0.20179,0.78753,0.007525,0.007525,0.007525
102,2324.59,0.54961,0.32551,0.8106,0.99932,0.96898,0.98731,0.94947,0.27991,0.19984,0.78968,0.00750025,0.00750025,0.00750025
103,2346.61,0.55146,0.32609,0.81067,0.99815,0.97561,0.9878,0.94628,0.27502,0.19894,0.79101,0.0074755,0.0074755,0.0074755
104,2368.45,0.54824,0.32507,0.81082,0.99928,0.97557,0.98961,0.94868,0.27698,0.1992,0.79095,0.00745075,0.00745075,0.00745075
105,2391.67,0.54751,0.32494,0.81252,0.99888,0.97224,0.98795,0.94943,0.28709,0.19759,0.79126,0.007426,0.007426,0.007426
106,2416.18,0.54413,0.32398,0.8112,0.98682,0.98171,0.98686,0.94891,0.28344,0.19946,0.78833,0.00740125,0.00740125,0.00740125
107,2441.47,0.53821,0.31887,0.80902,0.99694,0.98171,0.98735,0.95279,0.27166,0.19292,0.78759,0.0073765,0.0073765,0.0073765
108,2464.58,0.53577,0.32218,0.80934,0.99946,0.96951,0.98605,0.94397,0.28266,0.19986,0.79021,0.00735175,0.00735175,0.00735175
109,2488.36,0.55285,0.32442,0.81176,0.99952,0.96932,0.98915,0.95004,0.27642,0.18958,0.78917,0.007327,0.007327,0.007327
110,2511.73,0.54643,0.32622,0.81342,0.99147,0.98171,0.98713,0.94913,0.28424,0.19406,0.78901,0.00730225,0.00730225,0.00730225
111,2535.89,0.54986,0.32499,0.81084,0.98991,0.98171,0.99045,0.96159,0.2695,0.19266,0.788,0.0072775,0.0072775,0.0072775
112,2559.98,0.54637,0.32057,0.81165,0.99892,0.97561,0.99016,0.95748,0.26709,0.18659,0.78696,0.00725275,0.00725275,0.00725275
113,2583.8,0.54315,0.32208,0.81226,0.99251,0.97942,0.9885,0.95395,0.27817,0.19092,0.78981,0.007228,0.007228,0.007228
114,2607.96,0.54441,0.32237,0.81377,0.99949,0.96951,0.98705,0.94621,0.27309,0.18961,0.79119,0.00720325,0.00720325,0.00720325
115,2632.98,0.54194,0.32143,0.80709,0.99932,0.96341,0.98692,0.94545,0.26696,0.19193,0.79001,0.0071785,0.0071785,0.0071785
116,2657.55,0.53565,0.32167,0.8115,0.99284,0.97471,0.98928,0.95304,0.27442,0.18894,0.78785,0.00715375,0.00715375,0.00715375
117,2681.75,0.53619,0.32018,0.80926,0.99657,0.98171,0.98794,0.95855,0.26565,0.18532,0.78565,0.007129,0.007129,0.007129
118,2706.07,0.53361,0.31915,0.81095,0.99295,0.97438,0.98688,0.95631,0.26549,0.18556,0.78827,0.00710425,0.00710425,0.00710425
119,2729.95,0.53323,0.3172,0.80996,0.99291,0.9744,0.98768,0.95843,0.27038,0.18972,0.7914,0.0070795,0.0070795,0.0070795
120,2754.26,0.53494,0.31824,0.8101,0.99249,0.98171,0.98733,0.94813,0.283,0.19295,0.79276,0.00705475,0.00705475,0.00705475
121,2777.48,0.53399,0.31694,0.81233,0.9914,0.97561,0.98757,0.95812,0.26866,0.18742,0.78899,0.00703,0.00703,0.00703
122,2801.24,0.52722,0.31393,0.80957,0.99758,0.97561,0.99079,0.95205,0.27953,0.18752,0.79003,0.00700525,0.00700525,0.00700525
123,2826.42,0.53424,0.31452,0.81108,0.99953,0.96885,0.98623,0.95081,0.27023,0.19028,0.79138,0.0069805,0.0069805,0.0069805
124,2851.87,0.53014,0.31648,0.80557,0.99145,0.98171,0.9908,0.95439,0.27593,0.18555,0.78953,0.00695575,0.00695575,0.00695575
125,2875.44,0.53498,0.31786,0.80654,0.99165,0.98171,0.98938,0.95412,0.26357,0.18565,0.78592,0.006931,0.006931,0.006931
126,2900.39,0.52147,0.31238,0.80767,0.99702,0.98171,0.99093,0.95285,0.27092,0.18221,0.78576,0.00690625,0.00690625,0.00690625
127,2926.09,0.53029,0.31577,0.81011,0.99919,0.98069,0.99045,0.95193,0.26624,0.19034,0.78898,0.0068815,0.0068815,0.0068815
128,2951,0.52065,0.30799,0.80765,0.99923,0.97415,0.99035,0.95094,0.27065,0.18726,0.78678,0.00685675,0.00685675,0.00685675
129,2976.98,0.51606,0.30792,0.8068,0.99886,0.98171,0.98991,0.95621,0.26619,0.18193,0.78507,0.006832,0.006832,0.006832
130,2999.36,0.52384,0.31278,0.80793,0.99767,0.98171,0.9877,0.95418,0.26647,0.18641,0.78625,0.00680725,0.00680725,0.00680725
131,3022.11,0.52725,0.30932,0.81364,0.99918,0.97454,0.98711,0.96023,0.27236,0.18597,0.78905,0.0067825,0.0067825,0.0067825
